"nquest","ncomp","nord","sex","anasc","staciv","ireg","y"
"36450","3","1","1","1952","1","8","3"
"36450","3","2","2","1956","1","8","2"
"36450","3","2","2","1956","1","8","3"
"36450","3","2","2","1956","1","8","3"
"36450","3","3","1","1986","2","8","2"
"36450","3","3","1","1986","2","8","3"
"36450","3","3","1","1986","2","8","3"
"36522","4","1","2","1961","1","17","1"
"36522","4","1","2","1961","1","17","3"
"36522","4","1","2","1961","1","17","4"
"36522","4","2","1","1959","1","17","1"
"36522","4","2","1","1959","1","17","3"
"36522","4","2","1","1959","1","17","4"
"36522","4","3","2","1989","2","17","1"
"36522","4","3","2","1989","2","17","3"
"36522","4","3","2","1989","2","17","4"
"36522","4","4","1","1993","2","17","1"
"36522","4","4","1","1993","2","17","3"
"36522","4","4","1","1993","2","17","4"
"36524","3","1","2","1937","1","17","1"
"36524","3","1","2","1937","1","17","3"
"36524","3","1","2","1937","1","17","3"
"36524","3","2","1","1941","1","17","1"
"36524","3","2","1","1941","1","17","3"
"36524","3","2","1","1941","1","17","3"
"36524","3","3","1","1968","2","17","1"
"36524","3","3","1","1968","2","17","3"
"36524","3","3","1","1968","2","17","3"
"36697","1","1","2","1953","4","8","2"
"36893","3","1","1","1951","1","19","5"
"36893","3","2","2","1960","1","19","5"
"36893","3","3","2","1992","2","19","5"
"37001","4","1","2","1954","1","9","2"
"37001","4","1","2","1954","1","9","3"
"37001","4","1","2","1954","1","9","1"
"37001","4","2","1","1950","1","9","2"
"37001","4","2","1","1950","1","9","3"
"37001","4","2","1","1950","1","9","1"
"37001","4","3","1","1979","1","9","2"
"37001","4","3","1","1979","1","9","3"
"37001","4","3","1","1979","1","9","1"
"37001","4","4","2","1989","1","9","2"
"37001","4","4","2","1989","1","9","3"
"37001","4","4","2","1989","1","9","1"
"37011","2","1","1","1941","1","13","2"
"37011","2","1","1","1941","1","13","4"
"37011","2","2","2","1947","1","13","2"
"37011","2","2","2","1947","1","13","4"
"37299","3","1","1","1957","1","15","2"
"37299","3","2","2","1961","1","15","2"
"37299","3","3","2","1995","2","15","2"
"37459","3","1","1","1962","1","12","4"
"37459","3","2","2","1964","1","12","4"
"37459","3","3","2","1992","2","12","4"
"37521","1","1","2","1950","3","5","3"
"37665","3","1","2","1964","1","5","1"
"37665","3","1","2","1964","1","5","2"
"37665","3","1","2","1964","1","5","2"
"37665","3","2","1","1957","1","5","1"
"37665","3","2","1","1957","1","5","2"
"37665","3","2","1","1957","1","5","2"
"37665","3","3","2","1927","4","5","1"
"37665","3","3","2","1927","4","5","2"
"37665","3","3","2","1927","4","5","2"
"37677","2","1","1","1941","1","19","4"
"37677","2","2","2","1947","1","19","4"
"37810","1","1","2","1950","2","12","1"
"38014","2","1","2","1956","1","6","3"
"38014","2","1","2","1956","1","6","1"
"38014","2","2","1","1952","1","6","3"
"38014","2","2","1","1952","1","6","1"
"38095","3","1","1","1965","1","1","2"
"38095","3","1","1","1965","1","1","3"
"38095","3","2","2","1961","1","1","2"
"38095","3","2","2","1961","1","1","3"
"38095","3","3","1","1985","2","1","2"
"38095","3","3","1","1985","2","1","3"
"38106","1","1","1","1940","4","6","5"
"38135","1","1","1","1969","2","6","1"
"38272","1","1","2","1938","2","9","4"
"38316","4","1","1","1957","1","5","2"
"38316","4","1","1","1957","1","5","6"
"38316","4","2","2","1958","1","5","2"
"38316","4","2","2","1958","1","5","6"
"38316","4","3","1","1990","2","5","2"
"38316","4","3","1","1990","2","5","6"
"38316","4","4","2","1995","2","5","2"
"38316","4","4","2","1995","2","5","6"
"38349","2","1","1","1939","1","8","5"
"38349","2","2","2","1943","1","8","5"
"38554","4","1","1","1967","1","9","9"
"38554","4","1","1","1967","1","9","1"
"38554","4","1","1","1967","1","9","2"
"38554","4","2","2","1974","1","9","9"
"38554","4","2","2","1974","1","9","1"
"38554","4","2","2","1974","1","9","2"
"38554","4","3","1","1996","2","9","9"
"38554","4","3","1","1996","2","9","1"
"38554","4","3","1","1996","2","9","2"
"38554","4","4","1","2002","2","9","9"
"38554","4","4","1","2002","2","9","1"
"38554","4","4","1","2002","2","9","2"
"38877","2","1","1","1947","1","13","1"
"38877","2","2","2","1951","1","13","1"
"38885","2","1","1","1944","1","13","1"
"38885","2","1","1","1944","1","13","3"
"38885","2","2","2","1951","1","13","1"
"38885","2","2","2","1951","1","13","3"
"38939","4","1","2","1946","4","20","3"
"38939","4","1","2","1946","4","20","2"
"38939","4","2","2","1969","1","20","3"
"38939","4","2","2","1969","1","20","2"
"38939","4","3","2","2008","2","20","3"
"38939","4","3","2","2008","2","20","2"
"38939","4","4","2","2011","2","20","3"
"38939","4","4","2","2011","2","20","2"
"38940","2","1","1","1944","1","20","2"
"38940","2","1","1","1944","1","20","2"
"38940","2","2","2","1946","1","20","2"
"38940","2","2","2","1946","1","20","2"
"38957","2","1","1","1929","1","20","2"
"38957","2","2","2","1931","1","20","2"
"38979","1","1","2","1945","4","4","2"
"38992","2","1","2","1950","1","3","6"
"38992","2","1","2","1950","1","3","7"
"38992","2","2","1","1949","1","3","6"
"38992","2","2","1","1949","1","3","7"
"39056","2","1","1","1956","1","3","2"
"39056","2","1","1","1956","1","3","3"
"39056","2","2","2","1959","1","3","2"
"39056","2","2","2","1959","1","3","3"
"39086","2","1","1","1937","1","5","2"
"39086","2","1","1","1937","1","5","4"
"39086","2","2","2","1939","1","5","2"
"39086","2","2","2","1939","1","5","4"
"39095","1","1","2","1958","4","5","4"
"39218","1","1","2","1940","2","5","4"
"39227","2","1","1","1965","1","5","1"
"39227","2","1","1","1965","1","5","1"
"39227","2","2","1","1934","4","5","1"
"39227","2","2","1","1934","4","5","1"
"39284","3","1","1","1927","1","13","2"
"39284","3","1","1","1927","1","13","2"
"39284","3","1","1","1927","1","13","4"
"39284","3","2","2","1931","1","13","2"
"39284","3","2","2","1931","1","13","2"
"39284","3","2","2","1931","1","13","4"
"39284","3","3","2","1965","2","13","2"
"39284","3","3","2","1965","2","13","2"
"39284","3","3","2","1965","2","13","4"
"39317","1","1","1","1992","2","1","2"
"39318","3","1","1","1962","1","1","9"
"39318","3","1","1","1962","1","1","3"
"39318","3","2","2","1966","1","1","9"
"39318","3","2","2","1966","1","1","3"
"39318","3","3","1","1998","2","1","9"
"39318","3","3","1","1998","2","1","3"
"39351","2","1","1","1938","1","11","1"
"39351","2","1","1","1938","1","11","1"
"39351","2","2","2","1938","1","11","1"
"39351","2","2","2","1938","1","11","1"
"39488","2","1","2","1949","3","9","1"
"39488","2","1","2","1949","3","9","3"
"39488","2","2","2","1926","4","9","1"
"39488","2","2","2","1926","4","9","3"
"39491","2","1","1","1938","1","9","2"
"39491","2","1","1","1938","1","9","5"
"39491","2","2","2","1933","1","9","2"
"39491","2","2","2","1933","1","9","5"
"39697","3","1","1","1948","1","19","2"
"39697","3","1","1","1948","1","19","5"
"39697","3","2","2","1952","1","19","2"
"39697","3","2","2","1952","1","19","5"
"39697","3","3","2","1985","2","19","2"
"39697","3","3","2","1985","2","19","5"
"50052","1","1","1","1929","4","20","1"
"50060","3","1","1","1959","1","20","4"
"50060","3","2","2","1956","1","20","4"
"50060","3","3","1","1987","2","20","4"
"50085","2","1","1","1945","4","20","1"
"50085","2","2","1","1976","2","20","1"
"50231","2","1","2","1939","4","20","9"
"50231","2","1","2","1939","4","20","1"
"50231","2","2","1","1958","2","20","9"
"50231","2","2","1","1958","2","20","1"
"50232","1","1","1","1928","4","20","1"
"51013","3","1","1","1947","1","18","2"
"51013","3","1","1","1947","1","18","2"
"51013","3","1","1","1947","1","18","3"
"51013","3","2","2","1950","1","18","2"
"51013","3","2","2","1950","1","18","2"
"51013","3","2","2","1950","1","18","3"
"51013","3","3","1","1982","2","18","2"
"51013","3","3","1","1982","2","18","2"
"51013","3","3","1","1982","2","18","3"
"51363","1","1","2","1933","4","10","1"
"51444","4","1","1","1952","1","5","1"
"51444","4","1","1","1952","1","5","1"
"51444","4","1","1","1952","1","5","1"
"51444","4","1","1","1952","1","5","1"
"51444","4","2","2","1951","1","5","1"
"51444","4","2","2","1951","1","5","1"
"51444","4","2","2","1951","1","5","1"
"51444","4","2","2","1951","1","5","1"
"51444","4","3","2","1981","2","5","1"
"51444","4","3","2","1981","2","5","1"
"51444","4","3","2","1981","2","5","1"
"51444","4","3","2","1981","2","5","1"
"51444","4","4","2","1988","2","5","1"
"51444","4","4","2","1988","2","5","1"
"51444","4","4","2","1988","2","5","1"
"51444","4","4","2","1988","2","5","1"
"51467","3","1","1","1932","1","5","1"
"51467","3","1","1","1932","1","5","2"
"51467","3","2","2","1931","1","5","1"
"51467","3","2","2","1931","1","5","2"
"51467","3","3","1","1961","3","5","1"
"51467","3","3","1","1961","3","5","2"
"51544","2","1","1","1950","1","5","1"
"51544","2","1","1","1950","1","5","2"
"51544","2","2","2","1943","1","5","1"
"51544","2","2","2","1943","1","5","2"
"51733","2","1","1","1940","1","5","1"
"51733","2","1","1","1940","1","5","3"
"51733","2","2","2","1939","1","5","1"
"51733","2","2","2","1939","1","5","3"
"51895","2","1","1","1941","1","4","2"
"51895","2","1","1","1941","1","4","3"
"51895","2","2","2","1940","1","4","2"
"51895","2","2","2","1940","1","4","3"
"52700","1","1","2","1960","4","16","1"
"52718","2","1","2","1956","4","14","1"
"52718","2","1","2","1956","4","14","1"
"52718","2","2","2","1981","2","14","1"
"52718","2","2","2","1981","2","14","1"
"52736","3","1","2","1965","2","16","1"
"52736","3","1","2","1965","2","16","1"
"52736","3","1","2","1965","2","16","1"
"52736","3","2","1","1925","4","16","1"
"52736","3","2","1","1925","4","16","1"
"52736","3","2","1","1925","4","16","1"
"52736","3","3","1","1945","2","16","1"
"52736","3","3","1","1945","2","16","1"
"52736","3","3","1","1945","2","16","1"
"53008","2","1","1","1958","1","8","2"
"53008","2","1","1","1958","1","8","6"
"53008","2","2","2","1963","1","8","2"
"53008","2","2","2","1963","1","8","6"
"53028","1","1","2","1942","3","5","2"
"53086","1","1","1","1956","2","8","4"
"53109","1","1","2","1932","4","8","3"
"53202","2","1","1","1950","1","5","1"
"53202","2","1","1","1950","1","5","2"
"53202","2","2","2","1956","1","5","1"
"53202","2","2","2","1956","1","5","2"
"53234","4","1","1","1946","1","8","1"
"53234","4","1","1","1946","1","8","1"
"53234","4","1","1","1946","1","8","3"
"53234","4","2","2","1947","1","8","1"
"53234","4","2","2","1947","1","8","1"
"53234","4","2","2","1947","1","8","3"
"53234","4","3","1","1978","2","8","1"
"53234","4","3","1","1978","2","8","1"
"53234","4","3","1","1978","2","8","3"
"53234","4","4","1","1986","2","8","1"
"53234","4","4","1","1986","2","8","1"
"53234","4","4","1","1986","2","8","3"
"53373","2","1","2","1953","1","11","3"
"53373","2","1","2","1953","1","11","2"
"53373","2","2","1","1945","1","11","3"
"53373","2","2","1","1945","1","11","2"
"53380","2","1","2","1932","4","11","9"
"53380","2","1","2","1932","4","11","2"
"53380","2","2","1","1961","3","11","9"
"53380","2","2","1","1961","3","11","2"
"53520","2","1","1","1948","1","11","1"
"53520","2","1","1","1948","1","11","5"
"53520","2","2","2","1952","1","11","1"
"53520","2","2","2","1952","1","11","5"
"53549","2","1","1","1943","1","11","1"
"53549","2","1","1","1943","1","11","3"
"53549","2","2","2","1948","1","11","1"
"53549","2","2","2","1948","1","11","3"
"53552","2","1","2","1955","3","11","1"
"53552","2","1","2","1955","3","11","1"
"53552","2","2","2","1991","2","11","1"
"53552","2","2","2","1991","2","11","1"
"53564","2","1","1","1930","4","11","2"
"53564","2","1","1","1930","4","11","6"
"53564","2","2","2","1963","2","11","2"
"53564","2","2","2","1963","2","11","6"
"53596","3","1","1","1964","3","11","1"
"53596","3","1","1","1964","3","11","3"
"53596","3","2","1","1992","2","11","1"
"53596","3","2","1","1992","2","11","3"
"53596","3","3","1","2001","2","11","1"
"53596","3","3","1","2001","2","11","3"
"53871","2","1","2","1952","1","3","1"
"53871","2","1","2","1952","1","3","2"
"53871","2","2","1","1952","1","3","1"
"53871","2","2","1","1952","1","3","2"
"53997","2","1","2","1934","4","3","3"
"53997","2","1","2","1934","4","3","6"
"53997","2","2","1","1966","3","3","3"
"53997","2","2","1","1966","3","3","6"
"54143","3","1","2","1937","1","3","1"
"54143","3","1","2","1937","1","3","3"
"54143","3","1","2","1937","1","3","1"
"54143","3","2","1","1931","1","3","1"
"54143","3","2","1","1931","1","3","3"
"54143","3","2","1","1931","1","3","1"
"54143","3","3","2","1969","2","3","1"
"54143","3","3","2","1969","2","3","3"
"54143","3","3","2","1969","2","3","1"
"55147","2","1","2","1945","1","9","2"
"55147","2","1","2","1945","1","9","1"
"55147","2","2","1","1929","1","9","2"
"55147","2","2","1","1929","1","9","1"
"55308","1","1","2","1929","4","13","1"
"55425","1","1","1","1969","2","15","1"
"55430","2","1","1","1960","2","15","3"
"55430","2","1","1","1960","2","15","1"
"55430","2","2","2","1930","4","15","3"
"55430","2","2","2","1930","4","15","1"
"55636","4","1","2","1958","1","15","1"
"55636","4","1","2","1958","1","15","2"
"55636","4","1","2","1958","1","15","5"
"55636","4","2","1","1955","1","15","1"
"55636","4","2","1","1955","1","15","2"
"55636","4","2","1","1955","1","15","5"
"55636","4","3","2","1924","4","15","1"
"55636","4","3","2","1924","4","15","2"
"55636","4","3","2","1924","4","15","5"
"55636","4","4","1","1996","2","15","1"
"55636","4","4","1","1996","2","15","2"
"55636","4","4","1","1996","2","15","5"
"55774","3","1","2","1953","4","17","2"
"55774","3","1","2","1953","4","17","1"
"55774","3","2","1","1974","2","17","2"
"55774","3","2","1","1974","2","17","1"
"55774","3","3","1","1981","2","17","2"
"55774","3","3","1","1981","2","17","1"
"56251","3","1","2","1932","4","12","1"
"56251","3","1","2","1932","4","12","1"
"56251","3","2","2","1965","4","12","1"
"56251","3","2","2","1965","4","12","1"
"56251","3","3","1","1990","2","12","1"
"56251","3","3","1","1990","2","12","1"
"56465","2","1","1","1950","1","10","3"
"56465","2","2","2","1954","1","10","3"
"56563","2","1","1","1935","1","10","1"
"56563","2","1","1","1935","1","10","1"
"56563","2","2","2","1937","1","10","1"
"56563","2","2","2","1937","1","10","1"
"56582","3","1","2","1963","1","10","2"
"56582","3","1","2","1963","1","10","4"
"56582","3","2","1","1956","1","10","2"
"56582","3","2","1","1956","1","10","4"
"56582","3","3","2","1991","2","10","2"
"56582","3","3","2","1991","2","10","4"
"56603","2","1","2","1968","1","10","2"
"56603","2","1","2","1968","1","10","3"
"56603","2","2","1","1964","1","10","2"
"56603","2","2","1","1964","1","10","3"
"56624","2","1","1","1950","1","10","2"
"56624","2","1","1","1950","1","10","3"
"56624","2","2","2","1944","1","10","2"
"56624","2","2","2","1944","1","10","3"
"56658","2","1","1","1964","2","10","3"
"56658","2","1","1","1964","2","10","4"
"56658","2","2","2","1937","4","10","3"
"56658","2","2","2","1937","4","10","4"
"56677","2","1","2","1930","1","10","1"
"56677","2","1","2","1930","1","10","2"
"56677","2","2","1","1936","1","10","1"
"56677","2","2","1","1936","1","10","2"
"56721","3","1","2","1959","1","10","1"
"56721","3","1","2","1959","1","10","2"
"56721","3","1","2","1959","1","10","2"
"56721","3","2","1","1955","1","10","1"
"56721","3","2","1","1955","1","10","2"
"56721","3","2","1","1955","1","10","2"
"56721","3","3","2","1925","4","10","1"
"56721","3","3","2","1925","4","10","2"
"56721","3","3","2","1925","4","10","2"
"56761","6","1","2","1970","1","10","1"
"56761","6","1","2","1970","1","10","2"
"56761","6","1","2","1970","1","10","2"
"56761","6","1","2","1970","1","10","3"
"56761","6","2","1","1969","1","10","1"
"56761","6","2","1","1969","1","10","2"
"56761","6","2","1","1969","1","10","2"
"56761","6","2","1","1969","1","10","3"
"56761","6","3","1","2003","2","10","1"
"56761","6","3","1","2003","2","10","2"
"56761","6","3","1","2003","2","10","2"
"56761","6","3","1","2003","2","10","3"
"56761","6","4","1","2005","2","10","1"
"56761","6","4","1","2005","2","10","2"
"56761","6","4","1","2005","2","10","2"
"56761","6","4","1","2005","2","10","3"
"56761","6","5","1","1941","1","10","1"
"56761","6","5","1","1941","1","10","2"
"56761","6","5","1","1941","1","10","2"
"56761","6","5","1","1941","1","10","3"
"56761","6","6","2","1947","1","10","1"
"56761","6","6","2","1947","1","10","2"
"56761","6","6","2","1947","1","10","2"
"56761","6","6","2","1947","1","10","3"
"56762","2","1","1","1943","1","10","5"
"56762","2","2","2","1955","1","10","5"
"57027","4","1","1","1964","1","19","2"
"57027","4","1","1","1964","1","19","1"
"57027","4","2","2","1964","1","19","2"
"57027","4","2","2","1964","1","19","1"
"57027","4","3","2","1992","2","19","2"
"57027","4","3","2","1992","2","19","1"
"57027","4","4","2","1995","2","19","2"
"57027","4","4","2","1995","2","19","1"
"57042","2","1","1","1946","1","19","1"
"57042","2","1","1","1946","1","19","1"
"57042","2","2","2","1950","1","19","1"
"57042","2","2","2","1950","1","19","1"
"57138","1","1","2","1950","4","19","6"
"57546","2","1","1","1961","1","11","1"
"57546","2","1","1","1961","1","11","2"
"57546","2","2","2","1963","1","11","1"
"57546","2","2","2","1963","1","11","2"
"57547","3","1","1","1948","1","11","1"
"57547","3","1","1","1948","1","11","1"
"57547","3","1","1","1948","1","11","3"
"57547","3","2","2","1956","1","11","1"
"57547","3","2","2","1956","1","11","1"
"57547","3","2","2","1956","1","11","3"
"57547","3","3","1","1979","2","11","1"
"57547","3","3","1","1979","2","11","1"
"57547","3","3","1","1979","2","11","3"
"57621","2","1","2","1959","1","10","2"
"57621","2","1","2","1959","1","10","5"
"57621","2","2","1","1950","1","10","2"
"57621","2","2","1","1950","1","10","5"
"57670","1","1","2","1953","3","19","2"
"57779","2","1","2","1954","1","19","2"
"57779","2","1","2","1954","1","19","1"
"57779","2","2","1","1950","1","19","2"
"57779","2","2","1","1950","1","19","1"
"57962","2","1","1","1956","1","8","3"
"57962","2","1","1","1956","1","8","1"
